2013-09-19 18:39:28,Darkside,Hunter,Male,Ramshorned D,16,8,9,15,17
2013-09-19 18:39:27,Darkside,Hunter,Male,Ramshorned D,17,8,11,16,15
2013-09-19 18:39:27,Darkside,Hunter,Male,Ramshorned D,19,7,11,15,14
2013-09-19 18:39:27,Darkside,Hunter,Male,Ramshorned D,18,9,8,15,16
2013-09-19 18:39:26,Darkside,Hunter,Male,Ramshorned D,17,8,11,16,18
2013-09-19 18:39:25,Darkside,Hunter,Male,Ramshorned D,17,7,8,15,18
2013-09-19 18:39:25,Darkside,Hunter,Male,Ramshorned D,17,8,11,16,18
2013-09-19 18:39:24,Darkside,Hunter,Male,Ramshorned D,16,8,12,15,18
2013-09-19 18:39:24,Darkside,Hunter,Male,Ramshorned D,17,11,11,13,14
2013-09-19 18:39:23,Darkside,Hunter,Male,Ramshorned D,16,9,8,17,16
2013-09-19 18:39:21,Darkside,Hunter,Male,Ramshorned D,14,8,11,15,18
2013-09-19 18:39:21,Darkside,Hunter,Male,Ramshorned D,13,8,10,16,18
2013-09-19 18:39:20,Darkside,Hunter,Male,Ramshorned D,17,9,8,15,18
2013-09-19 18:39:20,Darkside,Hunter,Male,Ramshorned D,17,8,10,13,17
2013-09-19 18:39:19,Darkside,Hunter,Male,Ramshorned D,13,8,12,16,17
2013-09-19 18:39:19,Darkside,Hunter,Male,Ramshorned D,15,9,8,18,15
2013-09-19 18:39:18,Darkside,Hunter,Male,Ramshorned D,17,5,12,16,18
2013-09-19 18:39:18,Darkside,Hunter,Male,Ramshorned D,17,6,13,18,18
2013-09-19 18:39:17,Darkside,Hunter,Male,Ramshorned D,17,7,11,13,19
2013-09-19 18:39:17,Darkside,Hunter,Male,Ramshorned D,18,9,8,16,18
2013-09-19 18:39:16,Darkside,Hunter,Male,Ramshorned D,16,9,9,14,19
2013-09-19 18:39:16,Darkside,Hunter,Male,Ramshorned D,16,10,8,15,16
2013-09-19 18:39:15,Darkside,Hunter,Male,Ramshorned D,15,6,12,15,18
2013-09-19 18:39:15,Darkside,Hunter,Male,Ramshorned D,19,6,10,16,15
2013-09-19 18:39:13,Darkside,Hunter,Male,Ramshorned D,16,8,12,13,17
2013-09-19 18:39:13,Darkside,Hunter,Male,Ramshorned D,14,8,10,16,17
2013-09-19 18:39:13,Darkside,Hunter,Male,Ramshorned D,18,6,11,16,15
2013-09-19 18:39:12,Darkside,Hunter,Male,Ramshorned D,18,4,10,16,19
2013-09-19 18:39:12,Darkside,Hunter,Male,Ramshorned D,18,7,11,14,18
2013-09-19 18:39:11,Darkside,Hunter,Male,Ramshorned D,18,7,7,17,16
2013-09-19 18:39:11,Darkside,Hunter,Male,Ramshorned D,13,9,10,15,19
2013-09-19 18:39:11,Darkside,Hunter,Male,Ramshorned D,19,10,13,14,16
2013-09-19 18:39:10,Darkside,Hunter,Male,Ramshorned D,18,9,8,15,18
2013-09-19 18:39:09,Darkside,Hunter,Male,Ramshorned D,17,6,11,17,18
2013-09-19 18:39:09,Darkside,Hunter,Male,Ramshorned D,17,8,8,15,17
2013-09-19 18:39:09,Darkside,Hunter,Male,Ramshorned D,16,10,9,13,17
2013-09-19 18:39:08,Darkside,Hunter,Male,Ramshorned D,17,8,11,13,17
2013-09-19 18:39:08,Darkside,Hunter,Male,Ramshorned D,17,10,10,14,17
2013-09-19 18:39:07,Darkside,Hunter,Male,Ramshorned D,17,6,11,17,18
2013-09-19 18:39:07,Darkside,Hunter,Male,Ramshorned D,15,9,13,13,18
2013-09-19 18:39:06,Darkside,Hunter,Male,Ramshorned D,16,7,12,15,16
2013-09-19 18:39:05,Darkside,Hunter,Male,Ramshorned D,16,6,6,18,19
2013-09-19 18:39:05,Darkside,Hunter,Male,Ramshorned D,17,6,10,18,14
2013-09-19 18:39:04,Darkside,Hunter,Male,Ramshorned D,14,8,11,18,17
2013-09-19 18:39:03,Darkside,Hunter,Male,Ramshorned D,19,9,9,16,17
2013-09-19 18:39:02,Darkside,Hunter,Male,Ramshorned D,14,7,11,17,16
2013-09-19 18:39:01,Darkside,Hunter,Male,Ramshorned D,17,8,10,15,16
2013-09-19 18:39:00,Darkside,Hunter,Male,Ramshorned D,17,9,10,14,16
2013-09-19 18:39:00,Darkside,Hunter,Male,Ramshorned D,16,8,12,14,18
2013-09-19 18:38:58,Darkside,Hunter,Male,Ramshorned D,19,8,11,18,17
2013-09-19 18:38:58,Darkside,Hunter,Male,Ramshorned D,15,10,11,15,14
2013-09-19 18:38:57,Darkside,Hunter,Male,Ramshorned D,13,9,12,17,19
2013-09-19 18:38:57,Darkside,Hunter,Male,Ramshorned D,14,9,11,17,16
2013-09-19 18:38:56,Darkside,Hunter,Male,Ramshorned D,14,8,9,17,17
2013-09-19 18:38:55,Darkside,Hunter,Male,Ramshorned D,16,10,11,13,18
2013-09-19 18:38:54,Darkside,Hunter,Male,Ramshorned D,19,9,8,13,17
2013-09-19 18:38:53,Darkside,Hunter,Male,Ramshorned D,13,8,11,16,17
2013-09-19 18:38:52,Darkside,Hunter,Male,Ramshorned D,15,6,10,17,17
2013-09-19 18:38:51,Darkside,Hunter,Male,Ramshorned D,15,10,11,14,15
2013-09-19 18:38:50,Darkside,Hunter,Male,Ramshorned D,15,11,10,12,17
2013-09-19 18:38:49,Darkside,Hunter,Male,Ramshorned D,15,8,11,17,14
2013-09-19 18:38:49,Darkside,Hunter,Male,Ramshorned D,18,9,9,14,15
2013-09-19 18:38:49,Darkside,Hunter,Male,Ramshorned D,16,4,11,17,18
2013-09-19 18:38:48,Darkside,Hunter,Male,Ramshorned D,15,10,10,15,17
2013-09-19 18:38:48,Darkside,Hunter,Male,Ramshorned D,16,9,11,12,18
2013-09-19 18:38:47,Darkside,Hunter,Male,Ramshorned D,17,5,11,15,19
2013-09-19 18:38:46,Darkside,Hunter,Male,Ramshorned D,15,9,11,15,18
2013-09-19 18:38:46,Darkside,Hunter,Male,Ramshorned D,16,5,11,16,17
2013-09-19 18:38:44,Darkside,Hunter,Male,Ramshorned D,17,9,10,16,15
2013-09-19 18:38:43,Darkside,Hunter,Male,Ramshorned D,16,9,12,15,14
2013-09-19 18:38:43,Darkside,Hunter,Male,Ramshorned D,17,8,12,13,17
2013-09-19 18:38:42,Darkside,Hunter,Male,Ramshorned D,16,7,11,18,17
2013-09-19 18:38:41,Darkside,Hunter,Male,Ramshorned D,16,9,11,16,13
2013-09-19 18:38:41,Darkside,Hunter,Male,Ramshorned D,17,8,12,14,17
2013-09-19 18:38:40,Darkside,Hunter,Male,Ramshorned D,17,7,10,16,17
2013-09-19 18:38:39,Darkside,Hunter,Male,Ramshorned D,15,9,8,15,18
2013-09-19 18:38:38,Darkside,Hunter,Male,Ramshorned D,16,10,10,13,17
2013-09-19 18:38:38,Darkside,Hunter,Male,Ramshorned D,15,8,9,16,17
2013-09-19 18:38:36,Darkside,Hunter,Male,Ramshorned D,15,10,12,14,18
2013-09-19 18:38:36,Darkside,Hunter,Male,Ramshorned D,17,8,11,16,14
2013-09-19 18:38:35,Darkside,Hunter,Male,Ramshorned D,17,9,9,15,17
2013-09-19 18:38:34,Darkside,Hunter,Male,Ramshorned D,16,10,11,15,19
2013-09-19 18:38:34,Darkside,Hunter,Male,Ramshorned D,15,10,12,15,18
2013-09-19 18:38:32,Darkside,Hunter,Male,Ramshorned D,17,8,10,13,17
2013-09-19 18:38:32,Darkside,Hunter,Male,Ramshorned D,17,8,7,15,18
2013-09-19 18:38:31,Darkside,Hunter,Male,Ramshorned D,15,9,11,14,18
2013-09-19 18:38:30,Darkside,Hunter,Male,Ramshorned D,17,9,9,17,15
2013-09-19 18:38:29,Darkside,Hunter,Male,Ramshorned D,17,6,12,12,18
2013-09-19 18:38:29,Darkside,Hunter,Male,Ramshorned D,16,6,13,13,18
2013-09-19 18:38:29,Darkside,Hunter,Male,Ramshorned D,17,10,11,13,15
2013-09-19 18:38:26,Darkside,Hunter,Male,Ramshorned D,14,8,7,18,18
2013-09-19 18:38:26,Darkside,Hunter,Male,Ramshorned D,18,9,8,14,17
2013-09-19 18:38:25,Darkside,Hunter,Male,Ramshorned D,14,9,11,14,17
2013-09-19 18:38:24,Darkside,Hunter,Male,Ramshorned D,13,9,10,14,19
2013-09-19 18:38:24,Darkside,Hunter,Male,Ramshorned D,18,8,10,13,19
2013-09-19 18:38:23,Darkside,Hunter,Male,Ramshorned D,16,9,12,12,17
2013-09-19 18:38:23,Darkside,Hunter,Male,Ramshorned D,18,6,8,15,18
2013-09-19 18:38:23,Darkside,Hunter,Male,Ramshorned D,17,9,10,16,17
2013-09-19 18:38:22,Darkside,Hunter,Male,Ramshorned D,16,11,7,16,16
2013-09-19 18:38:22,Darkside,Hunter,Male,Ramshorned D,14,8,13,18,15
2013-09-19 18:38:21,Darkside,Hunter,Male,Ramshorned D,16,9,12,13,16
2013-09-19 18:38:21,Darkside,Hunter,Male,Ramshorned D,13,10,10,17,17
2013-09-19 18:38:21,Darkside,Hunter,Male,Ramshorned D,16,8,11,15,15
2013-09-19 18:38:20,Darkside,Hunter,Male,Ramshorned D,17,6,13,15,16
2013-09-19 18:38:20,Darkside,Hunter,Male,Ramshorned D,17,6,11,14,17
2013-09-19 18:38:19,Darkside,Hunter,Male,Ramshorned D,16,9,9,14,18
2013-09-19 18:38:19,Darkside,Hunter,Male,Ramshorned D,12,8,13,18,18
2013-09-19 18:38:19,Darkside,Hunter,Male,Ramshorned D,19,6,11,15,16
2013-09-19 18:38:18,Darkside,Hunter,Male,Ramshorned D,15,9,12,15,16
2013-09-19 18:38:18,Darkside,Hunter,Male,Ramshorned D,15,9,10,16,18
2013-09-19 18:38:17,Darkside,Hunter,Male,Ramshorned D,16,6,10,18,16
2013-09-19 18:38:16,Darkside,Hunter,Male,Ramshorned D,18,8,9,15,18
2013-09-19 18:38:16,Darkside,Hunter,Male,Ramshorned D,17,11,11,15,15
2013-09-19 18:38:15,Darkside,Hunter,Male,Ramshorned D,16,10,10,16,15
2013-09-19 18:38:15,Darkside,Hunter,Male,Ramshorned D,16,9,10,17,19
2013-09-19 18:38:14,Darkside,Hunter,Male,Ramshorned D,17,9,8,15,16
2013-09-19 18:38:14,Darkside,Hunter,Male,Ramshorned D,17,10,10,16,14
2013-09-19 18:38:13,Darkside,Hunter,Male,Ramshorned D,15,8,10,17,16
2013-09-19 18:38:13,Darkside,Hunter,Male,Ramshorned D,16,7,11,15,17
2013-09-19 18:38:12,Darkside,Hunter,Male,Ramshorned D,16,9,12,13,16
2013-09-19 18:38:11,Darkside,Hunter,Male,Ramshorned D,14,7,11,15,18
2013-09-19 18:38:11,Darkside,Hunter,Male,Ramshorned D,16,6,11,14,19
2013-09-19 18:38:11,Darkside,Hunter,Male,Ramshorned D,19,10,8,12,17
2013-09-19 18:38:10,Darkside,Hunter,Male,Ramshorned D,18,8,13,13,13
2013-09-19 18:38:10,Darkside,Hunter,Male,Ramshorned D,18,8,7,16,17
2013-09-19 18:38:09,Darkside,Hunter,Male,Ramshorned D,14,10,11,16,14
2013-09-19 18:38:09,Darkside,Hunter,Male,Ramshorned D,16,9,10,17,15
2013-09-19 18:38:08,Darkside,Hunter,Male,Ramshorned D,16,9,8,16,18
2013-09-19 18:38:08,Darkside,Hunter,Male,Ramshorned D,13,9,11,15,19
2013-09-19 18:38:08,Darkside,Hunter,Male,Ramshorned D,15,9,9,17,15
2013-09-19 18:38:07,Darkside,Hunter,Male,Ramshorned D,19,8,10,13,16
2013-09-19 18:38:07,Darkside,Hunter,Male,Ramshorned D,17,9,8,15,17
2013-09-19 18:38:06,Darkside,Hunter,Male,Ramshorned D,18,10,11,14,17
2013-09-19 18:38:05,Darkside,Hunter,Male,Ramshorned D,19,8,6,18,17
2013-09-19 18:38:05,Darkside,Hunter,Male,Ramshorned D,15,9,9,14,18
2013-09-19 18:38:04,Darkside,Hunter,Male,Ramshorned D,16,8,11,16,14
2013-09-19 18:38:04,Darkside,Hunter,Male,Ramshorned D,18,6,8,18,18
2013-09-19 18:38:04,Darkside,Hunter,Male,Ramshorned D,17,8,9,18,14
2013-09-19 18:38:03,Darkside,Hunter,Male,Ramshorned D,17,7,8,16,17
2013-09-19 18:38:03,Darkside,Hunter,Male,Ramshorned D,18,6,9,15,17
2013-09-19 18:38:02,Darkside,Hunter,Male,Ramshorned D,16,10,10,13,17
2013-09-19 18:38:02,Darkside,Hunter,Male,Ramshorned D,17,7,11,15,15
2013-09-19 18:38:02,Darkside,Hunter,Male,Ramshorned D,15,7,12,14,17
2013-09-19 18:38:01,Darkside,Hunter,Male,Ramshorned D,19,7,11,15,13
2013-09-19 18:38:01,Darkside,Hunter,Male,Ramshorned D,13,8,9,16,19
2013-09-19 18:38:01,Darkside,Hunter,Male,Ramshorned D,18,4,11,15,17
2013-09-19 18:38:00,Darkside,Hunter,Male,Ramshorned D,18,8,9,16,15
2013-09-19 18:38:00,Darkside,Hunter,Male,Ramshorned D,17,8,11,15,19
2013-09-19 18:37:59,Darkside,Hunter,Male,Ramshorned D,16,10,11,14,16
2013-09-19 18:37:59,Darkside,Hunter,Male,Ramshorned D,16,10,10,15,18
2013-09-19 18:37:58,Darkside,Hunter,Male,Ramshorned D,15,10,11,12,17
2013-09-19 18:37:57,Darkside,Hunter,Male,Ramshorned D,17,9,10,15,16
2013-09-19 18:37:57,Darkside,Hunter,Male,Ramshorned D,18,9,11,15,16
2013-09-19 18:37:56,Darkside,Hunter,Male,Ramshorned D,16,7,9,18,16
2013-09-19 18:37:56,Darkside,Hunter,Male,Ramshorned D,16,8,8,17,18
2013-09-19 18:37:55,Darkside,Hunter,Male,Ramshorned D,19,8,8,13,18
2013-09-19 18:37:55,Darkside,Hunter,Male,Ramshorned D,16,8,12,13,18
2013-09-19 18:37:54,Darkside,Hunter,Male,Ramshorned D,15,9,11,15,16
2013-09-19 18:37:54,Darkside,Hunter,Male,Ramshorned D,16,6,10,17,17
2013-09-19 18:37:53,Darkside,Hunter,Male,Ramshorned D,15,7,12,15,19
2013-09-19 18:37:52,Darkside,Hunter,Male,Ramshorned D,16,9,10,16,16
2013-09-19 18:37:52,Darkside,Hunter,Male,Ramshorned D,15,9,13,16,15
2013-09-19 18:37:51,Darkside,Hunter,Male,Ramshorned D,15,10,12,12,17
2013-09-19 18:37:50,Darkside,Hunter,Male,Ramshorned D,14,10,10,15,17
2013-09-19 18:37:50,Darkside,Hunter,Male,Ramshorned D,15,9,11,16,18
2013-09-19 18:37:49,Darkside,Hunter,Male,Ramshorned D,17,6,10,16,16
2013-09-19 18:37:49,Darkside,Hunter,Male,Ramshorned D,13,11,10,17,17
2013-09-19 18:37:48,Darkside,Hunter,Male,Ramshorned D,17,6,12,15,15
2013-09-19 18:37:48,Darkside,Hunter,Male,Ramshorned D,16,9,9,15,19
2013-09-19 18:37:48,Darkside,Hunter,Male,Ramshorned D,18,7,13,15,15
2013-09-19 18:37:47,Darkside,Hunter,Male,Ramshorned D,16,5,10,17,17
2013-09-19 18:37:47,Darkside,Hunter,Male,Ramshorned D,18,7,11,16,18
2013-09-19 18:37:46,Darkside,Hunter,Male,Ramshorned D,16,11,9,14,17
2013-09-19 18:37:46,Darkside,Hunter,Male,Ramshorned D,18,6,8,15,18
2013-09-19 18:37:46,Darkside,Hunter,Male,Ramshorned D,16,5,10,17,18
2013-09-19 18:37:45,Darkside,Hunter,Male,Ramshorned D,16,5,12,15,18
2013-09-19 18:37:45,Darkside,Hunter,Male,Ramshorned D,15,9,9,15,18
2013-09-19 18:37:44,Darkside,Hunter,Male,Ramshorned D,14,8,11,18,17
2013-09-19 18:37:44,Darkside,Hunter,Male,Ramshorned D,13,7,10,17,18
2013-09-19 18:37:43,Darkside,Hunter,Male,Ramshorned D,17,9,11,15,18
2013-09-19 18:37:43,Darkside,Hunter,Male,Ramshorned D,16,8,12,15,17
2013-09-19 18:37:42,Darkside,Hunter,Male,Ramshorned D,13,10,11,16,17
2013-09-19 18:37:42,Darkside,Hunter,Male,Ramshorned D,16,6,11,18,19
2013-09-19 18:37:41,Darkside,Hunter,Male,Ramshorned D,17,7,10,15,16
2013-09-19 18:37:41,Darkside,Hunter,Male,Ramshorned D,15,10,9,13,18
2013-09-19 18:37:40,Darkside,Hunter,Male,Ramshorned D,17,11,5,16,18
2013-09-19 18:37:39,Darkside,Hunter,Male,Ramshorned D,18,6,10,17,17
2013-09-19 18:37:39,Darkside,Hunter,Male,Ramshorned D,17,10,12,15,16
2013-09-19 18:37:38,Darkside,Hunter,Male,Ramshorned D,17,9,7,18,17
2013-09-19 18:37:38,Darkside,Hunter,Male,Ramshorned D,16,8,10,15,16
2013-09-19 18:37:37,Darkside,Hunter,Male,Ramshorned D,18,8,13,15,16
2013-09-19 18:37:37,Darkside,Hunter,Male,Ramshorned D,15,9,10,18,17
2013-09-19 18:37:36,Darkside,Hunter,Male,Ramshorned D,14,11,9,14,18
2013-09-19 18:37:36,Darkside,Hunter,Male,Ramshorned D,16,8,11,17,15
2013-09-19 18:37:35,Darkside,Hunter,Male,Ramshorned D,19,11,5,15,15
2013-09-19 18:37:35,Darkside,Hunter,Male,Ramshorned D,16,7,10,16,17
2013-09-19 18:37:34,Darkside,Hunter,Male,Ramshorned D,14,9,12,12,18
2013-09-19 18:37:33,Darkside,Hunter,Male,Ramshorned D,17,6,8,15,19
2013-09-19 18:37:32,Darkside,Hunter,Male,Ramshorned D,17,9,12,12,15
2013-09-19 18:37:32,Darkside,Hunter,Male,Ramshorned D,18,11,8,11,19
2013-09-19 18:37:32,Darkside,Hunter,Male,Ramshorned D,17,6,13,15,16
2013-09-19 18:37:31,Darkside,Hunter,Male,Ramshorned D,15,9,11,15,17
2013-09-19 18:37:30,Darkside,Hunter,Male,Ramshorned D,15,7,12,15,16
2013-09-19 18:37:30,Darkside,Hunter,Male,Ramshorned D,17,9,11,13,19
2013-09-19 18:37:30,Darkside,Hunter,Male,Ramshorned D,15,9,9,14,18
2013-09-19 18:37:29,Darkside,Hunter,Male,Ramshorned D,19,9,7,14,17
2013-09-19 18:37:29,Darkside,Hunter,Male,Ramshorned D,14,9,10,15,19
2013-09-19 18:37:28,Darkside,Hunter,Male,Ramshorned D,17,9,9,16,17
2013-09-19 18:37:27,Darkside,Hunter,Male,Ramshorned D,14,9,12,16,15
2013-09-19 18:37:26,Darkside,Hunter,Male,Ramshorned D,17,6,13,17,16
2013-09-19 18:37:26,Darkside,Hunter,Male,Ramshorned D,16,9,10,12,18
2013-09-19 18:37:25,Darkside,Hunter,Male,Ramshorned D,16,8,11,16,18
2013-09-19 18:37:25,Darkside,Hunter,Male,Ramshorned D,19,9,11,15,15
2013-09-19 18:37:24,Darkside,Hunter,Male,Ramshorned D,16,6,10,15,19
2013-09-19 18:37:23,Darkside,Hunter,Male,Ramshorned D,17,4,10,18,17
2013-09-19 18:37:22,Darkside,Hunter,Male,Ramshorned D,14,5,12,16,18
2013-09-19 18:37:21,Darkside,Hunter,Male,Ramshorned D,16,8,6,17,18
2013-09-19 18:37:20,Darkside,Hunter,Male,Ramshorned D,16,9,8,16,18
2013-09-19 18:37:19,Darkside,Hunter,Male,Ramshorned D,18,6,11,14,16
2013-09-19 18:37:18,Darkside,Hunter,Male,Ramshorned D,16,10,13,12,15
2013-09-19 18:37:17,Darkside,Hunter,Male,Ramshorned D,17,7,10,14,17
2013-09-19 18:37:15,Darkside,Hunter,Male,Ramshorned D,18,6,11,16,14
2013-09-19 18:37:15,Darkside,Hunter,Male,Ramshorned D,19,8,11,11,16
2013-09-19 18:37:14,Darkside,Hunter,Male,Ramshorned D,15,8,11,16,16
2013-09-19 18:37:13,Darkside,Hunter,Male,Ramshorned D,16,9,10,14,17
2013-09-19 18:37:12,Darkside,Hunter,Male,Ramshorned D,16,9,8,16,17
2013-09-19 18:37:11,Darkside,Hunter,Male,Ramshorned D,13,9,11,16,16
2013-09-19 18:37:11,Darkside,Hunter,Male,Ramshorned D,15,9,10,15,16
2013-09-19 18:37:09,Darkside,Hunter,Male,Ramshorned D,15,9,12,13,16
2013-09-19 18:37:08,Darkside,Hunter,Male,Ramshorned D,15,6,11,17,16
2013-09-19 18:37:08,Darkside,Hunter,Male,Ramshorned D,19,7,9,16,15
2013-09-19 18:37:07,Darkside,Hunter,Male,Ramshorned D,19,6,9,14,18
2013-09-19 18:37:06,Darkside,Hunter,Male,Ramshorned D,14,10,11,12,19
2013-09-19 18:37:05,Darkside,Hunter,Male,Ramshorned D,16,10,13,13,18
2013-09-19 18:37:04,Darkside,Hunter,Male,Ramshorned D,17,6,12,13,17
2013-09-19 18:37:03,Darkside,Hunter,Male,Ramshorned D,16,9,13,14,16
2013-09-19 18:37:03,Darkside,Hunter,Male,Ramshorned D,17,9,12,13,16
2013-09-19 18:37:02,Darkside,Hunter,Male,Ramshorned D,15,8,11,16,15
2013-09-19 18:37:02,Darkside,Hunter,Male,Ramshorned D,14,9,13,15,16
2013-09-19 18:37:01,Darkside,Hunter,Male,Ramshorned D,16,10,7,16,16
